Sentence,Tagged_Sentence
kain socks tu agak nipis tp berbaloi dgn harga,_
harap2 best,_
"Cantik, kain pun sedap, besar, sesuai utk size M-XXL",_
items received in good condition and are very nice,_
"This is a very nice app , they updated the UI making it alot more usable, pretty good overall and no inconveniences at all ez",_
It not good app,_
Merecikkkkkkkkkkkkkkkkkkssssss,_
Servis dari seller bagus cuma kurier jela main letak je parcel kt luar tanpa ade call buyer dulu nk anta barang,_
bnyk lg flavour nk try,_
"Functionality:function well, wheel functioning well, sizing as per expected",_
"stock for my anak bulus, suke kencing merata jd kite bg pkai pampers",_
Item arrived without any damages,_
the best of quality & brand,_
penghantaran lambat but it's okay,_
Quality:terbaik berfungsi dgan baik,_
ada 2 cover retak tp sikit je still blh buka tutup box,_
jamu dah smpai ari tu lagi,_
thankyouuu sellerrr🫶🫶🫶🫶🫶,_
My baby doesn't face leaking,_
kain dia bukan cotton nipis la jugak bahagian dalam macam jersey gitu order 25/11 dapat 26/11,_
"Kain tak terlalu nipis & tak terlalu tebal, just nice",_
Memang terbaik laju je layan,_
"JOHOR BAHRU: Seorang bekas pengurus syarikat berkaitan kerajaan (GLC) dan dua anaknya direman tujuh hari bermula hari ini bagi membantu siasatan kes penyalahgunaan kuasa membabitkan pemberian projek bernilai lebih RM50,000",_
Other than that its good!,_
memerlukan tenaga yg banyak memandangkan kita ni perempuan,_
My favorite seller for this product,_
And then they cancel my order saying the shop is too busy,_
"Bag cantik sangat Packaging terbaik, bag tak berlipat, elok ja berdiri🥰 Will repeat for another bag maybe! Satisfied customer",_
brg dh di terima tq,_
Kain seluar sedap fit size yg ditetapkn,_
Acceptable quality considered the cheap price,_
Sorry abt the pic and video weren't related to the item that i bought,_
Packing not safety,_
Beli battery laptop untuk ayah,_
"Pengarah Kesihatan Selangor, Datuk Dr Sha'ari Ngadiman, berkata semakan mendapati wanita berkenaan adalah seorang pesakit kanser yang masih dalam tempoh cuti sakit barah selama dua tahun",_
Ada speaker lagi kat jam,_
That classic blue colour &amp,_
"Zip ok, saiz ok, semua ok",_
tp bukanlah terlalu nipis,_
Boleh pulangkan 1 helai,_
Fast delivery!wangi!wangi!wangi!puas hati!terbaik terbaik terbaik!sy suka sy suka sy suka,_
Takdak rosak or calar apa2,_
Always the best hair dryer,_
"Warne light nude ok tapi kenapa warna dusty pink macam cerah sangat je , takpe kain best , harap harap owning jadi",_
harga pun murah puashati,_
Ndatau la kenapa sya p beli ni,_
shisshhwjwsiwjsjwjwjsjwkjsjwjwdbjejsndjwjsjejwkjsjejs,_
lpstu packagjng dia comell,_
"x sempat nk angkat terus rider htr cdc balik,babi",_
thank you barang sampai cepattt thank youuuuuuuuuuuuuuuuuuuuuuuuuuuhhhhhhhhuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,_
It's getting more unreliable to order grabfood delivery nowadays,_
Baju dah sampai tapi belum cuba,_
